order_id,product_id,quantity
ORD31181,PROD0026,3
ORD31181,PROD0013,5
ORD31181,PROD0091,1
ORD31182,PROD0071,3
ORD31182,PROD0097,1
ORD31182,PROD0060,5
ORD31183,PROD0011,3
ORD31183,PROD0069,1
ORD31183,PROD0033,1
ORD31184,PROD0007,1
ORD31184,PROD0062,2
ORD31184,PROD0088,1
ORD31184,PROD0010,3
ORD31185,PROD0087,4
ORD31185,PROD0097,3
ORD31185,PROD0053,5
ORD31185,PROD0043,5
ORD31186,PROD0074,3
ORD31186,PROD0075,3
ORD31186,PROD0095,4
ORD31186,PROD0078,2
ORD31187,PROD0052,3
ORD31187,PROD0081,3
ORD31187,PROD0006,2
ORD31187,PROD0091,2
ORD31188,PROD0100,5
ORD31188,PROD0097,4
ORD31188,PROD0094,2
ORD31189,PROD0040,5
ORD31189,PROD0041,2
ORD31189,PROD0091,1
ORD31189,PROD0084,4
ORD31189,PROD0056,1
ORD31190,PROD0096,2
ORD31190,PROD0083,2
ORD31190,PROD0015,5
ORD31191,PROD0074,2
ORD31191,PROD0071,2
ORD31192,PROD0072,1
ORD31192,PROD0090,1
ORD31193,PROD0017,1
ORD31193,PROD0079,5
ORD31193,PROD0040,5
ORD31193,PROD0015,5
ORD31193,PROD0098,1
ORD31194,PROD0074,4
ORD31194,PROD0079,5
ORD31194,PROD0067,2
ORD31194,PROD0012,5
ORD31194,PROD0009,3
ORD31195,PROD0096,3
ORD31195,PROD0052,1
ORD31195,PROD0028,3
ORD31195,PROD0084,4
ORD31196,PROD0067,2
ORD31196,PROD0065,1
ORD31196,PROD0053,2
ORD31197,PROD0046,2
ORD31197,PROD0085,5
ORD31197,PROD0011,4
ORD31197,PROD0045,1
ORD31197,PROD0056,2
ORD31198,PROD0066,4
ORD31199,PROD0054,3
ORD31199,PROD0017,2
ORD31199,PROD0020,4
ORD31199,PROD0054,1
ORD31199,PROD0072,1
ORD31200,PROD0070,5
ORD31201,PROD0079,4
ORD31201,PROD0088,4
ORD31202,PROD0073,3
ORD31202,PROD0048,4
ORD31203,PROD0024,5
ORD31203,PROD0086,2
ORD31203,PROD0033,5
ORD31203,PROD0047,2
ORD31203,PROD0085,5
ORD31204,PROD0022,5
ORD31204,PROD0057,4
ORD31204,PROD0097,5
ORD31204,PROD0021,2
ORD31204,PROD0007,3
ORD31205,PROD0089,1
ORD31205,PROD0051,3
ORD31205,PROD0003,3
ORD31205,PROD0066,3
ORD31206,PROD0086,1
ORD31207,PROD0026,1
ORD31207,PROD0056,3
ORD31207,PROD0027,4
ORD31207,PROD0031,3
ORD31208,PROD0092,1
ORD31208,PROD0011,2
ORD31208,PROD0094,4
ORD31209,PROD0080,1
ORD31209,PROD0067,2
ORD31209,PROD0075,2
ORD31210,PROD0038,4
ORD31210,PROD0088,5
ORD31210,PROD0082,4
ORD31210,PROD0067,2
ORD31211,PROD0026,5
ORD31211,PROD0098,5
ORD31211,PROD0007,5
ORD31211,PROD0045,2
ORD31211,PROD0017,1
ORD31212,PROD0054,2
ORD31212,PROD0021,2
ORD31212,PROD0091,4
ORD31213,PROD0067,1
ORD31214,PROD0041,5
ORD31214,PROD0040,5
ORD31214,PROD0055,3
ORD31214,PROD0009,4
ORD31214,PROD0043,4
ORD31215,PROD0036,2
ORD31215,PROD0047,5
ORD31215,PROD0077,1
ORD31216,PROD0069,1
ORD31216,PROD0051,4
ORD31216,PROD0076,5
ORD31216,PROD0085,5
ORD31217,PROD0012,4
ORD31217,PROD0086,2
ORD31218,PROD0064,3
ORD31219,PROD0011,3
ORD31219,PROD0077,2
ORD31220,PROD0045,3
ORD31220,PROD0088,4
ORD31220,PROD0041,3
ORD31220,PROD0091,5
ORD31221,PROD0033,4
ORD31221,PROD0064,2
ORD31221,PROD0053,3
ORD31221,PROD0011,3
ORD31222,PROD0063,4
ORD31222,PROD0085,5
ORD31222,PROD0007,2
ORD31222,PROD0004,1
ORD31222,PROD0079,1
ORD31223,PROD0049,2
ORD31223,PROD0056,5
ORD31224,PROD0025,2
ORD31224,PROD0081,1
ORD31224,PROD0026,3
ORD31225,PROD0090,2
ORD31225,PROD0028,5
ORD31226,PROD0062,3
ORD31226,PROD0041,4
ORD31226,PROD0083,4
ORD31226,PROD0052,4
ORD31226,PROD0068,3
ORD31227,PROD0048,2
ORD31228,PROD0096,4
ORD31228,PROD0020,5
ORD31228,PROD0059,3
ORD31228,PROD0039,1
ORD31228,PROD0090,3
ORD31229,PROD0024,2
ORD31229,PROD0047,2
ORD31229,PROD0029,2
ORD31230,PROD0082,2
ORD31230,PROD0035,4
ORD31230,PROD0045,2
ORD31231,PROD0011,4
ORD31231,PROD0005,1
ORD31231,PROD0096,3
ORD31231,PROD0063,2
ORD31232,PROD0027,5
ORD31232,PROD0080,3
ORD31233,PROD0037,3
ORD31234,PROD0042,3
ORD31234,PROD0047,2
ORD31235,PROD0042,2
ORD31235,PROD0100,4
ORD31236,PROD0042,3
ORD31237,PROD0095,4
ORD31237,PROD0036,1
ORD31238,PROD0079,5
ORD31238,PROD0047,2
ORD31238,PROD0020,2
ORD31238,PROD0020,3
ORD31239,PROD0069,1
ORD31240,PROD0054,4
ORD31240,PROD0095,5
ORD31240,PROD0022,3
ORD31240,PROD0098,5
ORD31240,PROD0081,1
ORD31241,PROD0025,1
ORD31241,PROD0020,4
ORD31241,PROD0047,5
ORD31241,PROD0037,1
ORD31241,PROD0098,1
ORD31242,PROD0032,4
ORD31242,PROD0074,3
ORD31242,PROD0072,4
ORD31242,PROD0047,2
ORD31243,PROD0056,4
ORD31243,PROD0045,3
ORD31243,PROD0089,3
ORD31244,PROD0026,3
ORD31244,PROD0050,5
ORD31244,PROD0055,2
ORD31244,PROD0034,3
ORD31244,PROD0023,5
ORD31245,PROD0086,1
ORD31245,PROD0090,3
ORD31245,PROD0054,1
ORD31245,PROD0097,5
ORD31245,PROD0089,2
ORD31246,PROD0052,5
ORD31246,PROD0020,2
ORD31246,PROD0099,5
ORD31246,PROD0061,1
ORD31247,PROD0035,3
ORD31247,PROD0021,5
ORD31247,PROD0067,4
ORD31248,PROD0018,3
ORD31248,PROD0076,4
ORD31249,PROD0016,4
ORD31249,PROD0008,3
ORD31249,PROD0054,1
ORD31250,PROD0047,1
ORD31251,PROD0012,2
ORD31251,PROD0021,3
ORD31251,PROD0021,3
ORD31251,PROD0051,4
ORD31251,PROD0052,5
ORD31252,PROD0034,5
ORD31252,PROD0082,2
ORD31253,PROD0040,4
ORD31253,PROD0057,2
ORD31253,PROD0032,4
ORD31253,PROD0011,4
ORD31253,PROD0081,2
ORD31254,PROD0086,2
ORD31254,PROD0099,5
ORD31254,PROD0046,2
ORD31254,PROD0046,4
ORD31255,PROD0033,2
ORD31255,PROD0045,5
ORD31255,PROD0099,2
ORD31255,PROD0080,4
ORD31256,PROD0064,4
ORD31256,PROD0026,2
ORD31256,PROD0035,3
ORD31256,PROD0072,4
ORD31257,PROD0013,1
ORD31257,PROD0072,4
ORD31258,PROD0001,4
ORD31259,PROD0040,1
ORD31259,PROD0019,1
ORD31260,PROD0031,4
ORD31261,PROD0075,3
ORD31261,PROD0036,5
ORD31261,PROD0025,4
ORD31261,PROD0022,4
ORD31262,PROD0010,5
ORD31263,PROD0039,4
ORD31263,PROD0017,3
ORD31264,PROD0011,2
ORD31264,PROD0031,1
ORD31264,PROD0017,4
ORD31264,PROD0030,2
ORD31264,PROD0042,4
ORD31265,PROD0002,4
ORD31265,PROD0037,2
ORD31265,PROD0013,4
ORD31265,PROD0067,2
ORD31265,PROD0002,2
ORD31266,PROD0040,4
ORD31267,PROD0051,2
ORD31267,PROD0088,1
ORD31268,PROD0038,3
ORD31268,PROD0090,1
ORD31268,PROD0013,2
ORD31269,PROD0045,3
ORD31269,PROD0026,1
ORD31269,PROD0003,2
ORD31269,PROD0038,3
ORD31269,PROD0089,1
ORD31270,PROD0022,5
ORD31270,PROD0023,3
ORD31270,PROD0088,4
ORD31271,PROD0059,1
ORD31271,PROD0040,3
ORD31271,PROD0100,2
ORD31271,PROD0100,1
ORD31272,PROD0006,3
ORD31272,PROD0033,3
ORD31273,PROD0059,1
ORD31274,PROD0095,4
ORD31274,PROD0067,3
ORD31274,PROD0066,1
ORD31275,PROD0087,3
ORD31275,PROD0090,3
ORD31275,PROD0024,2
ORD31275,PROD0039,1
ORD31275,PROD0031,3
ORD31276,PROD0001,5
ORD31277,PROD0076,4
ORD31277,PROD0016,3
ORD31278,PROD0065,4
ORD31279,PROD0008,1
ORD31279,PROD0025,5
ORD31279,PROD0003,2
ORD31280,PROD0010,3
ORD31280,PROD0073,1
ORD31281,PROD0002,1
ORD31282,PROD0011,2
ORD31282,PROD0019,1
ORD31283,PROD0005,5
ORD31283,PROD0100,4
ORD31283,PROD0010,4
ORD31283,PROD0086,1
ORD31283,PROD0048,5
ORD31284,PROD0048,4
ORD31284,PROD0017,2
ORD31284,PROD0060,2
ORD31285,PROD0006,2
ORD31285,PROD0056,5
ORD31285,PROD0065,4
ORD31285,PROD0003,4
ORD31286,PROD0004,4
ORD31286,PROD0022,2
ORD31286,PROD0004,3
ORD31286,PROD0029,5
ORD31286,PROD0066,4
ORD31287,PROD0078,5
ORD31287,PROD0040,4
ORD31287,PROD0007,2
ORD31287,PROD0076,4
ORD31288,PROD0064,3
ORD31288,PROD0085,1
ORD31288,PROD0049,4
ORD31289,PROD0057,4
ORD31289,PROD0072,5
ORD31289,PROD0080,4
ORD31290,PROD0027,3
ORD31290,PROD0022,4
ORD31290,PROD0088,5
ORD31290,PROD0054,3
ORD31290,PROD0019,2
ORD31291,PROD0009,2
ORD31291,PROD0001,4
ORD31291,PROD0088,3
ORD31291,PROD0042,4
ORD31292,PROD0005,4
ORD31292,PROD0094,1
ORD31292,PROD0051,5
ORD31292,PROD0006,5
ORD31293,PROD0001,4
ORD31293,PROD0011,1
ORD31294,PROD0074,4
ORD31295,PROD0088,2
ORD31295,PROD0055,5
ORD31295,PROD0067,4
ORD31296,PROD0010,4
ORD31296,PROD0023,3
ORD31296,PROD0078,5
ORD31296,PROD0052,4
ORD31296,PROD0042,4
ORD31297,PROD0023,1
ORD31297,PROD0099,4
ORD31298,PROD0011,1
ORD31298,PROD0008,1
ORD31298,PROD0069,1
ORD31299,PROD0013,4
ORD31299,PROD0049,2
ORD31299,PROD0067,1
ORD31300,PROD0035,1
ORD31300,PROD0064,4
ORD31301,PROD0084,4
ORD31301,PROD0003,2
ORD31301,PROD0095,4
ORD31302,PROD0100,3
ORD31302,PROD0028,1
ORD31302,PROD0010,2
ORD31302,PROD0003,2
ORD31303,PROD0073,5
ORD31303,PROD0050,1
ORD31303,PROD0030,2
ORD31303,PROD0088,3
ORD31304,PROD0062,2
ORD31305,PROD0008,5
ORD31306,PROD0013,3
ORD31307,PROD0046,4
ORD31307,PROD0024,4
ORD31308,PROD0073,4
ORD31308,PROD0022,2
ORD31308,PROD0082,2
ORD31308,PROD0096,2
ORD31309,PROD0088,5
ORD31309,PROD0020,1
ORD31309,PROD0070,3
ORD31309,PROD0066,5
ORD31309,PROD0080,3
ORD31310,PROD0022,5
ORD31310,PROD0038,1
ORD31310,PROD0034,4
ORD31310,PROD0050,2
ORD31311,PROD0037,3
ORD31311,PROD0085,3
ORD31311,PROD0029,1
ORD31312,PROD0060,3
ORD31312,PROD0078,2
ORD31312,PROD0021,3
ORD31312,PROD0093,2
ORD31313,PROD0016,4
ORD31314,PROD0076,2
ORD31314,PROD0054,4
ORD31314,PROD0008,2
ORD31314,PROD0008,2
ORD31315,PROD0095,2
ORD31315,PROD0049,2
ORD31315,PROD0055,4
ORD31315,PROD0047,4
ORD31316,PROD0069,5
ORD31316,PROD0087,4
ORD31316,PROD0010,2
ORD31316,PROD0085,2
ORD31316,PROD0004,2
ORD31317,PROD0070,4
ORD31317,PROD0082,1
ORD31317,PROD0094,3
ORD31317,PROD0076,3
ORD31318,PROD0091,2
ORD31319,PROD0016,3
ORD31320,PROD0074,3
ORD31320,PROD0062,1
ORD31320,PROD0088,3
ORD31320,PROD0046,2
ORD31321,PROD0066,3
ORD31321,PROD0028,5
ORD31321,PROD0041,5
ORD31321,PROD0038,3
ORD31321,PROD0079,3
ORD31322,PROD0016,1
ORD31322,PROD0056,3
ORD31322,PROD0006,1
ORD31323,PROD0055,4
ORD31323,PROD0001,3
ORD31323,PROD0022,2
ORD31324,PROD0078,3
ORD31324,PROD0077,5
ORD31325,PROD0012,5
ORD31326,PROD0075,5
ORD31327,PROD0086,1
ORD31327,PROD0085,3
ORD31327,PROD0021,3
ORD31328,PROD0056,1
ORD31328,PROD0047,1
ORD31328,PROD0008,4
ORD31328,PROD0022,1
ORD31329,PROD0096,3
ORD31329,PROD0058,5
ORD31329,PROD0035,5
ORD31329,PROD0033,4
ORD31330,PROD0075,1
ORD31330,PROD0034,3
ORD31330,PROD0007,4
ORD31330,PROD0008,5
ORD31330,PROD0002,2
ORD31331,PROD0037,1
ORD31331,PROD0078,2
ORD31331,PROD0073,4
ORD31332,PROD0063,5
ORD31332,PROD0037,4
ORD31332,PROD0091,2
ORD31333,PROD0065,3
ORD31333,PROD0056,3
ORD31333,PROD0076,3
ORD31333,PROD0078,3
ORD31334,PROD0010,1
ORD31334,PROD0027,4
ORD31335,PROD0031,1
ORD31335,PROD0024,5
ORD31336,PROD0092,2
ORD31336,PROD0046,4
ORD31337,PROD0085,3
ORD31337,PROD0078,2
ORD31337,PROD0035,2
ORD31337,PROD0067,5
ORD31338,PROD0017,2
ORD31338,PROD0058,3
ORD31339,PROD0061,1
ORD31339,PROD0095,2
ORD31339,PROD0006,2
ORD31339,PROD0032,1
ORD31339,PROD0055,5
ORD31340,PROD0097,3
ORD31340,PROD0062,1
ORD31340,PROD0013,4
ORD31341,PROD0043,1
ORD31341,PROD0049,2
ORD31341,PROD0083,1
ORD31342,PROD0052,5
ORD31343,PROD0060,4
ORD31343,PROD0089,5
ORD31344,PROD0010,4
ORD31344,PROD0027,4
ORD31344,PROD0045,3
ORD31344,PROD0057,1
ORD31345,PROD0039,1
ORD31345,PROD0017,1
ORD31345,PROD0018,3
ORD31346,PROD0008,4
ORD31346,PROD0024,5
ORD31346,PROD0033,3
ORD31346,PROD0080,2
ORD31346,PROD0031,1
ORD31347,PROD0034,2
ORD31347,PROD0034,1
ORD31347,PROD0021,5
ORD31347,PROD0058,5
ORD31348,PROD0010,2
ORD31348,PROD0034,3
ORD31348,PROD0066,5
ORD31348,PROD0077,4
ORD31349,PROD0093,3
ORD31349,PROD0085,4
ORD31350,PROD0094,3
ORD31351,PROD0077,4
ORD31351,PROD0077,3
ORD31351,PROD0074,1
ORD31352,PROD0057,4
ORD31352,PROD0088,2
ORD31352,PROD0088,1
ORD31353,PROD0007,1
ORD31353,PROD0049,2
ORD31353,PROD0057,3
ORD31353,PROD0050,2
ORD31354,PROD0099,2
ORD31355,PROD0052,4
ORD31356,PROD0048,3
ORD31357,PROD0072,2
ORD31357,PROD0077,5
ORD31357,PROD0072,1
ORD31357,PROD0033,2
ORD31358,PROD0082,2
ORD31358,PROD0015,1
ORD31358,PROD0013,3
ORD31359,PROD0058,5
ORD31359,PROD0019,3
ORD31360,PROD0018,5
ORD31360,PROD0035,5
ORD31360,PROD0033,1
ORD31360,PROD0015,4
ORD31361,PROD0097,4
ORD31362,PROD0011,5
ORD31362,PROD0003,1
ORD31362,PROD0012,1
ORD31362,PROD0037,4
ORD31363,PROD0041,1
ORD31363,PROD0025,2
ORD31363,PROD0057,2
ORD31364,PROD0060,1
ORD31364,PROD0082,4
ORD31364,PROD0061,3
ORD31364,PROD0099,1
ORD31364,PROD0074,1
ORD31365,PROD0027,4
ORD31366,PROD0020,1
ORD31367,PROD0073,5
ORD31367,PROD0097,4
ORD31367,PROD0060,1
ORD31368,PROD0063,2
ORD31368,PROD0030,3
ORD31369,PROD0065,4
ORD31369,PROD0065,1
ORD31369,PROD0027,2
ORD31370,PROD0086,5
ORD31370,PROD0065,2
ORD31370,PROD0004,4
ORD31370,PROD0027,2
ORD31371,PROD0007,3
ORD31372,PROD0081,2
ORD31372,PROD0038,5
ORD31372,PROD0029,3
ORD31372,PROD0059,5
ORD31373,PROD0034,1
ORD31373,PROD0080,2
ORD31373,PROD0088,2
ORD31374,PROD0082,2
ORD31374,PROD0015,1
ORD31374,PROD0031,1
ORD31374,PROD0055,1
ORD31374,PROD0099,1
ORD31375,PROD0070,4
ORD31375,PROD0015,1
ORD31376,PROD0046,1
ORD31376,PROD0052,4
ORD31377,PROD0011,4
ORD31377,PROD0069,4
ORD31378,PROD0092,1
ORD31378,PROD0098,2
ORD31378,PROD0078,1
ORD31378,PROD0041,3
ORD31378,PROD0056,5
ORD31379,PROD0094,4
ORD31379,PROD0046,5
ORD31380,PROD0083,3
ORD31380,PROD0046,3
ORD31380,PROD0017,2
ORD31381,PROD0094,5
ORD31382,PROD0064,5
ORD31382,PROD0079,5
ORD31382,PROD0054,3
ORD31383,PROD0073,2
ORD31383,PROD0030,4
ORD31383,PROD0017,3
ORD31383,PROD0070,1
ORD31383,PROD0009,2
ORD31384,PROD0034,4
ORD31384,PROD0088,5
ORD31384,PROD0027,2
ORD31385,PROD0082,4
ORD31385,PROD0054,5
ORD31385,PROD0075,5
ORD31385,PROD0089,3
ORD31386,PROD0091,4
ORD31386,PROD0066,3
ORD31386,PROD0096,5
ORD31386,PROD0033,1
ORD31387,PROD0048,2
ORD31387,PROD0091,5
ORD31387,PROD0085,2
ORD31387,PROD0075,3
ORD31388,PROD0045,5
ORD31388,PROD0023,2
ORD31388,PROD0078,5
ORD31388,PROD0053,3
ORD31388,PROD0088,3
ORD31389,PROD0063,3
ORD31389,PROD0024,3
ORD31389,PROD0042,5
ORD31390,PROD0060,4
ORD31390,PROD0036,3
ORD31390,PROD0005,4
ORD31390,PROD0037,4
ORD31391,PROD0068,3
ORD31391,PROD0026,2
ORD31391,PROD0096,3
ORD31392,PROD0041,1
ORD31392,PROD0046,3
ORD31392,PROD0099,3
ORD31393,PROD0003,1
ORD31393,PROD0072,5
ORD31393,PROD0067,3
ORD31394,PROD0074,5
ORD31394,PROD0079,2
ORD31394,PROD0040,5
ORD31394,PROD0015,5
ORD31394,PROD0013,5
ORD31395,PROD0015,3
ORD31395,PROD0002,1
ORD31395,PROD0091,3
ORD31396,PROD0065,5
ORD31397,PROD0061,5
ORD31397,PROD0071,5
ORD31397,PROD0075,3
ORD31397,PROD0079,3
ORD31397,PROD0094,2
ORD31398,PROD0050,1
ORD31398,PROD0087,4
ORD31398,PROD0075,4
ORD31398,PROD0086,2
ORD31399,PROD0029,5
ORD31399,PROD0086,5
ORD31399,PROD0060,2
ORD31399,PROD0065,1
ORD31399,PROD0013,2
ORD31400,PROD0079,3
ORD31401,PROD0053,2
ORD31401,PROD0085,5
ORD31401,PROD0036,4
ORD31402,PROD0032,4
ORD31402,PROD0011,2
ORD31402,PROD0027,3
ORD31402,PROD0037,4
ORD31403,PROD0072,5
ORD31403,PROD0031,2
ORD31404,PROD0052,4
ORD31404,PROD0095,2
ORD31404,PROD0057,3
ORD31404,PROD0083,2
ORD31405,PROD0100,2
ORD31405,PROD0024,5
ORD31406,PROD0072,1
ORD31406,PROD0029,1
ORD31406,PROD0014,3
ORD31407,PROD0100,1
ORD31407,PROD0045,3
ORD31407,PROD0069,4
ORD31408,PROD0018,4
ORD31408,PROD0009,4
ORD31408,PROD0035,3
ORD31408,PROD0087,4
ORD31409,PROD0036,3
ORD31410,PROD0026,2
ORD31410,PROD0085,3
ORD31410,PROD0038,3
ORD31411,PROD0064,3
ORD31411,PROD0078,5
ORD31411,PROD0023,5
ORD31411,PROD0028,1
ORD31411,PROD0012,2
ORD31412,PROD0036,3
ORD31412,PROD0032,3
ORD31412,PROD0018,3
ORD31412,PROD0054,1
ORD31412,PROD0060,5
ORD31413,PROD0052,4
ORD31413,PROD0023,1
ORD31413,PROD0051,3
ORD31413,PROD0052,5
ORD31413,PROD0031,5
ORD31414,PROD0050,5
ORD31415,PROD0031,5
ORD31415,PROD0042,4
ORD31415,PROD0068,1
ORD31415,PROD0035,1
ORD31415,PROD0097,3
ORD31416,PROD0007,3
ORD31416,PROD0088,4
ORD31416,PROD0010,3
ORD31416,PROD0033,5
ORD31417,PROD0084,1
ORD31417,PROD0059,2
ORD31417,PROD0076,4
ORD31417,PROD0088,2
ORD31418,PROD0049,5
ORD31418,PROD0084,2
ORD31418,PROD0094,4
ORD31419,PROD0079,2
ORD31420,PROD0096,3
ORD31420,PROD0088,5
ORD31420,PROD0026,3
ORD31420,PROD0008,5
ORD31420,PROD0059,4
ORD31421,PROD0071,2
ORD31421,PROD0093,4
ORD31421,PROD0026,1
ORD31422,PROD0047,4
ORD31422,PROD0055,3
ORD31422,PROD0067,2
ORD31422,PROD0028,4
ORD31422,PROD0016,1
ORD31423,PROD0054,1
ORD31423,PROD0080,4
ORD31423,PROD0055,3
ORD31424,PROD0025,1
ORD31424,PROD0018,2
ORD31424,PROD0007,4
ORD31424,PROD0088,4
ORD31424,PROD0042,4
ORD31425,PROD0021,3
ORD31425,PROD0066,2
ORD31425,PROD0066,4
ORD31426,PROD0088,2
ORD31426,PROD0098,2
ORD31426,PROD0012,3
ORD31426,PROD0033,5
ORD31427,PROD0097,4
ORD31427,PROD0040,3
ORD31427,PROD0012,3
ORD31427,PROD0001,1
ORD31427,PROD0072,5
ORD31428,PROD0028,5
ORD31428,PROD0039,4
ORD31429,PROD0034,1
ORD31429,PROD0066,3
ORD31429,PROD0007,1
ORD31430,PROD0030,4
ORD31430,PROD0002,3
ORD31431,PROD0065,1
ORD31431,PROD0041,1
ORD31431,PROD0070,5
ORD31432,PROD0061,3
ORD31432,PROD0055,1
ORD31432,PROD0061,5
ORD31433,PROD0035,2
ORD31434,PROD0092,1
ORD31434,PROD0074,3
ORD31434,PROD0031,1
ORD31435,PROD0043,1
ORD31435,PROD0050,5
ORD31435,PROD0042,2
ORD31435,PROD0071,1
ORD31436,PROD0011,3
ORD31436,PROD0011,3
ORD31437,PROD0064,3
ORD31437,PROD0005,3
ORD31437,PROD0090,3
ORD31437,PROD0025,3
ORD31437,PROD0016,5
ORD31438,PROD0016,3
ORD31438,PROD0057,4
ORD31438,PROD0004,1
ORD31439,PROD0035,5
ORD31439,PROD0025,4
ORD31439,PROD0085,5
ORD31439,PROD0085,1
ORD31440,PROD0092,2
ORD31440,PROD0070,5
ORD31440,PROD0004,3
ORD31440,PROD0068,1
ORD31440,PROD0019,3
ORD31441,PROD0084,5
ORD31441,PROD0003,2
ORD31441,PROD0083,4
ORD31442,PROD0093,3
ORD31442,PROD0050,1
ORD31442,PROD0026,2
ORD31442,PROD0014,2
ORD31442,PROD0100,3
ORD31443,PROD0063,1
ORD31443,PROD0085,2
ORD31443,PROD0084,3
ORD31443,PROD0024,4
ORD31443,PROD0051,4
ORD31444,PROD0057,3
ORD31444,PROD0029,1
ORD31445,PROD0038,3
ORD31445,PROD0033,1
ORD31445,PROD0041,1
ORD31445,PROD0080,2
ORD31445,PROD0020,3
ORD31446,PROD0053,1
ORD31446,PROD0035,3
ORD31447,PROD0047,3
ORD31447,PROD0041,5
ORD31447,PROD0030,2
ORD31448,PROD0064,2
ORD31449,PROD0059,2
ORD31450,PROD0055,3
ORD31451,PROD0017,2
ORD31451,PROD0061,4
ORD31452,PROD0080,3
ORD31452,PROD0091,1
ORD31452,PROD0037,4
ORD31453,PROD0014,1
ORD31453,PROD0027,1
ORD31453,PROD0010,3
ORD31454,PROD0076,3
ORD31454,PROD0031,4
ORD31455,PROD0016,5
ORD31456,PROD0045,3
ORD31456,PROD0060,2
ORD31456,PROD0071,4
ORD31456,PROD0020,4
ORD31456,PROD0081,4
ORD31457,PROD0083,2
ORD31457,PROD0098,5
ORD31457,PROD0028,4
ORD31458,PROD0057,2
ORD31458,PROD0028,4
ORD31458,PROD0037,2
ORD31458,PROD0099,4
ORD31459,PROD0089,2
ORD31459,PROD0084,5
ORD31459,PROD0060,1
ORD31459,PROD0036,3
ORD31459,PROD0058,2
ORD31460,PROD0089,3
ORD31460,PROD0065,5
ORD31460,PROD0053,3
ORD31460,PROD0099,2
ORD31461,PROD0088,2
ORD31461,PROD0026,1
ORD31461,PROD0032,1
ORD31461,PROD0050,1
ORD31462,PROD0022,1
ORD31462,PROD0058,3
ORD31463,PROD0057,3
ORD31464,PROD0037,5
ORD31464,PROD0069,3
ORD31464,PROD0098,5
ORD31464,PROD0048,1
ORD31465,PROD0024,4
ORD31465,PROD0023,1
ORD31465,PROD0024,3
ORD31465,PROD0082,2
ORD31465,PROD0066,1
ORD31466,PROD0030,1
ORD31466,PROD0084,5
ORD31467,PROD0028,3
ORD31467,PROD0017,1
ORD31467,PROD0081,2
ORD31468,PROD0044,2
ORD31468,PROD0044,1
ORD31468,PROD0046,4
ORD31468,PROD0087,4
ORD31469,PROD0014,5
ORD31470,PROD0044,2
ORD31470,PROD0059,2
ORD31470,PROD0064,2
ORD31470,PROD0095,1
ORD31470,PROD0060,3
ORD31471,PROD0043,2
ORD31471,PROD0055,2
ORD31472,PROD0064,2
ORD31473,PROD0004,5
ORD31473,PROD0082,3
ORD31473,PROD0018,2
ORD31473,PROD0100,2
ORD31473,PROD0059,5
ORD31474,PROD0013,1
ORD31474,PROD0070,4
ORD31475,PROD0038,5
ORD31475,PROD0095,2
ORD31475,PROD0028,5
ORD31475,PROD0030,2
ORD31475,PROD0080,2
ORD31476,PROD0073,5
ORD31476,PROD0041,2
ORD31476,PROD0017,5
ORD31477,PROD0093,1
ORD31477,PROD0007,3
ORD31478,PROD0014,3
ORD31478,PROD0086,4
ORD31478,PROD0084,3
ORD31478,PROD0099,1
ORD31479,PROD0042,5
ORD31479,PROD0049,3
ORD31479,PROD0037,5
ORD31479,PROD0096,1
ORD31480,PROD0006,1
ORD31480,PROD0054,2
ORD31480,PROD0061,3
ORD31480,PROD0085,4
ORD31480,PROD0017,4
ORD31481,PROD0007,4
ORD31481,PROD0038,2
ORD31481,PROD0062,2
ORD31482,PROD0071,2
ORD31482,PROD0013,5
ORD31482,PROD0015,1
ORD31482,PROD0003,3
ORD31482,PROD0070,1
ORD31483,PROD0025,1
ORD31484,PROD0059,2
ORD31484,PROD0048,1
ORD31485,PROD0064,1
ORD31486,PROD0086,1
ORD31486,PROD0077,5
ORD31487,PROD0055,1
ORD31487,PROD0096,3
ORD31487,PROD0074,2
ORD31487,PROD0076,2
ORD31488,PROD0075,5
ORD31489,PROD0040,1
ORD31489,PROD0042,3
ORD31489,PROD0084,2
ORD31489,PROD0097,5
ORD31490,PROD0007,2
ORD31490,PROD0023,1
ORD31490,PROD0041,4
ORD31490,PROD0079,3
ORD31491,PROD0079,1
ORD31491,PROD0090,2
ORD31491,PROD0055,1
ORD31491,PROD0016,3
ORD31491,PROD0076,4
ORD31492,PROD0048,4
ORD31492,PROD0027,3
ORD31492,PROD0099,3
ORD31493,PROD0076,2
ORD31493,PROD0069,2
ORD31493,PROD0024,3
ORD31493,PROD0092,5
ORD31493,PROD0039,3
ORD31494,PROD0074,5
ORD31494,PROD0011,5
ORD31494,PROD0044,5
ORD31494,PROD0083,1
ORD31495,PROD0082,2
ORD31495,PROD0057,4
ORD31495,PROD0011,3
ORD31495,PROD0005,3
ORD31495,PROD0093,3
ORD31496,PROD0083,5
ORD31496,PROD0021,4
ORD31497,PROD0052,4
ORD31497,PROD0030,1
ORD31498,PROD0017,3
ORD31499,PROD0053,3
ORD31499,PROD0021,4
ORD31500,PROD0052,2
ORD31500,PROD0068,1
ORD31501,PROD0022,4
ORD31501,PROD0050,2
ORD31501,PROD0037,2
ORD31501,PROD0054,4
ORD31502,PROD0100,3
ORD31502,PROD0097,3
ORD31503,PROD0028,5
ORD31504,PROD0071,2
