order_id,pickup_time,drop_time,actual_duration_minutes,is_late
ORD26715,2024-10-22 19:45:00,2024-10-22 19:55:36.000,10.6,0
ORD26716,2024-08-18 20:10:00,2024-08-18 20:22:48.600,12.81,0
ORD26717,2024-02-03 17:06:00,2024-02-03 17:18:55.800,12.93,0
ORD26718,2024-03-04 11:07:00,2024-03-04 11:17:24.600,10.41,0
ORD26719,2024-07-17 09:48:00,2024-07-17 10:09:03.600,21.06,1
ORD26720,2024-10-15 00:34:00,2024-10-15 00:47:53.400,13.89,0
ORD26721,2024-02-02 08:23:00,2024-02-02 08:39:52.800,16.88,0
ORD26722,2024-03-15 10:24:00,2024-03-15 10:40:36.000,16.6,0
ORD26723,2024-03-22 15:23:00,2024-03-22 15:41:49.800,18.83,1
ORD26724,2024-05-08 13:17:00,2024-05-08 13:27:16.800,10.28,0
ORD26725,2024-10-14 04:19:00,2024-10-14 04:30:21.600,11.36,0
ORD26726,2024-11-18 19:03:00,2024-11-18 19:11:00.000,8.0,0
ORD26727,2024-05-31 22:28:00,2024-05-31 22:36:09.000,8.15,0
ORD26728,2024-04-11 02:51:00,2024-04-11 03:00:58.200,9.97,0
ORD26729,2024-01-23 04:09:00,2024-01-23 04:21:32.400,12.54,0
ORD26730,2024-07-29 23:23:00,2024-07-29 23:35:43.200,12.72,0
ORD26731,2024-04-24 03:05:00,2024-04-24 03:27:31.800,22.53,1
ORD26732,2024-10-14 15:13:00,2024-10-14 15:27:30.600,14.51,0
ORD26733,2024-02-10 08:39:00,2024-02-10 08:54:54.600,15.91,0
ORD26734,2024-01-18 19:33:00,2024-01-18 19:46:25.800,13.43,0
ORD26735,2024-02-21 06:27:00,2024-02-21 06:36:03.600,9.06,0
ORD26736,2024-10-13 01:22:00,2024-10-13 01:35:53.400,13.89,0
ORD26737,2024-08-03 05:56:00,2024-08-03 06:04:09.600,8.16,0
ORD26738,2024-04-16 12:07:00,2024-04-16 12:19:27.600,12.46,0
ORD26739,2024-03-12 16:33:00,2024-03-12 16:47:56.400,14.94,0
ORD26740,2024-06-09 19:36:00,2024-06-09 19:47:14.400,11.24,0
ORD26741,2024-07-15 14:18:00,2024-07-15 14:31:34.800,13.58,0
ORD26742,2024-03-12 10:22:00,2024-03-12 10:33:11.400,11.19,0
ORD26743,2024-01-16 13:09:00,2024-01-16 13:18:40.800,9.68,0
ORD26744,2024-02-12 09:34:00,2024-02-12 09:48:27.600,14.46,0
ORD26745,2024-07-24 08:04:00,2024-07-24 08:20:07.800,16.13,0
ORD26746,2024-01-21 00:43:00,2024-01-21 00:59:07.800,16.13,0
ORD26747,2024-04-19 02:40:00,2024-04-19 02:52:16.800,12.28,0
ORD26748,2024-12-26 10:09:00,2024-12-26 10:17:00.000,8.0,0
ORD26749,2024-06-16 05:13:00,2024-06-16 05:26:15.600,13.26,0
ORD26750,2024-08-21 21:41:00,2024-08-21 21:57:48.600,16.81,0
ORD26751,2024-08-15 14:40:00,2024-08-15 14:49:03.600,9.06,0
ORD26752,2024-08-13 22:05:00,2024-08-13 22:23:20.400,18.34,1
ORD26753,2024-05-20 01:44:00,2024-05-20 01:52:00.000,8.0,0
ORD26754,2024-10-27 20:53:00,2024-10-27 21:07:11.400,14.19,0
ORD26755,2024-07-15 23:16:00,2024-07-15 23:31:29.400,15.49,0
ORD26756,2024-08-22 05:05:00,2024-08-22 05:22:24.000,17.4,0
ORD26757,2024-01-08 01:21:00,2024-01-08 01:35:22.800,14.38,0
ORD26758,2024-01-02 12:35:00,2024-01-02 12:47:01.200,12.02,0
ORD26759,2024-05-20 17:16:00,2024-05-20 17:29:30.000,13.5,0
ORD26760,2024-12-19 01:35:00,2024-12-19 01:45:57.000,10.95,0
ORD26761,2024-11-20 12:27:00,2024-11-20 12:35:00.000,8.0,0
ORD26762,2024-11-06 07:42:00,2024-11-06 07:54:16.200,12.27,0
ORD26763,2024-02-28 13:12:00,2024-02-28 13:26:28.200,14.47,0
ORD26764,2024-08-06 07:54:00,2024-08-06 08:10:04.800,16.08,0
ORD26765,2024-08-20 01:55:00,2024-08-20 02:06:32.400,11.54,0
ORD26766,2024-10-24 15:22:00,2024-10-24 15:39:25.800,17.43,0
ORD26767,2024-08-23 13:53:00,2024-08-23 14:05:30.000,12.5,0
ORD26768,2024-05-06 20:45:00,2024-05-06 20:59:26.400,14.44,0
ORD26769,2024-01-14 12:08:00,2024-01-14 12:23:14.400,15.24,0
ORD26770,2024-08-09 13:27:00,2024-08-09 13:40:09.600,13.16,0
ORD26771,2024-03-17 05:18:00,2024-03-17 05:30:43.800,12.73,0
ORD26772,2024-10-10 08:52:00,2024-10-10 09:09:40.200,17.67,0
ORD26773,2024-03-05 22:19:00,2024-03-05 22:27:00.000,8.0,0
ORD26774,2024-10-16 17:53:00,2024-10-16 18:06:07.800,13.13,0
ORD26775,2024-01-14 18:37:00,2024-01-14 18:45:00.000,8.0,0
ORD26776,2024-10-17 15:35:00,2024-10-17 15:43:00.000,8.0,0
ORD26777,2024-08-05 04:43:00,2024-08-05 04:55:50.400,12.84,0
ORD26778,2024-01-12 07:24:00,2024-01-12 07:35:25.200,11.42,0
ORD26779,2024-02-24 06:09:00,2024-02-24 06:28:14.400,19.24,1
ORD26780,2024-12-01 15:32:00,2024-12-01 15:44:14.400,12.24,0
ORD26781,2024-03-22 06:31:00,2024-03-22 06:47:24.600,16.41,0
ORD26782,2024-02-02 08:06:00,2024-02-02 08:19:09.000,13.15,0
ORD26783,2024-10-19 08:50:00,2024-10-19 08:59:24.000,9.4,0
ORD26784,2024-11-19 23:06:00,2024-11-19 23:14:00.000,8.0,0
ORD26785,2024-06-01 04:57:00,2024-06-01 05:05:54.600,8.91,0
ORD26786,2024-12-24 17:19:00,2024-12-24 17:32:58.800,13.98,0
ORD26787,2024-12-21 10:13:00,2024-12-21 10:30:47.400,17.79,0
ORD26788,2024-04-12 03:12:00,2024-04-12 03:22:15.600,10.26,0
ORD26789,2024-10-17 06:45:00,2024-10-17 07:00:30.600,15.51,0
ORD26790,2024-11-03 17:16:00,2024-11-03 17:28:27.000,12.45,0
ORD26791,2024-04-02 03:36:00,2024-04-02 03:45:48.600,9.81,0
ORD26792,2024-01-30 16:40:00,2024-01-30 16:54:03.600,14.06,0
ORD26793,2024-04-15 09:02:00,2024-04-15 09:19:46.200,17.77,0
ORD26794,2024-10-10 17:08:00,2024-10-10 17:20:46.200,12.77,0
ORD26795,2024-12-30 20:13:00,2024-12-30 20:28:29.400,15.49,0
ORD26796,2024-07-31 06:18:00,2024-07-31 06:31:55.800,13.93,0
ORD26797,2024-02-14 16:58:00,2024-02-14 17:11:55.800,13.93,0
ORD26798,2024-06-20 08:46:00,2024-06-20 08:56:35.400,10.59,0
ORD26799,2024-08-25 19:28:00,2024-08-25 19:42:28.200,14.47,0
ORD26800,2024-10-07 00:12:00,2024-10-07 00:20:36.600,8.61,0
ORD26801,2024-05-16 09:59:00,2024-05-16 10:13:04.800,14.08,0
ORD26802,2024-03-03 07:43:00,2024-03-03 08:00:07.200,17.12,0
ORD26803,2024-11-10 17:43:00,2024-11-10 18:01:24.600,18.41,1
ORD26804,2024-09-23 03:49:00,2024-09-23 03:58:52.200,9.87,0
ORD26805,2024-01-14 07:48:00,2024-01-14 08:02:19.800,14.33,0
ORD26806,2024-10-20 15:39:00,2024-10-20 15:49:52.800,10.88,0
ORD26807,2024-11-13 17:15:00,2024-11-13 17:28:25.200,13.42,0
ORD26808,2024-02-05 03:57:00,2024-02-05 04:15:46.200,18.77,1
ORD26809,2024-06-05 05:24:00,2024-06-05 05:39:37.800,15.63,0
ORD26810,2024-08-28 08:36:00,2024-08-28 08:47:02.400,11.04,0
ORD26811,2024-04-30 22:06:00,2024-04-30 22:16:52.200,10.87,0
ORD26812,2024-06-05 02:22:00,2024-06-05 02:35:03.000,13.05,0
ORD26813,2024-06-13 08:56:00,2024-06-13 09:09:15.000,13.25,0
ORD26814,2024-05-30 21:05:00,2024-05-30 21:18:24.000,13.4,0
ORD26815,2024-07-07 00:15:00,2024-07-07 00:23:31.800,8.53,0
ORD26816,2024-10-06 18:43:00,2024-10-06 19:02:00.000,19.0,1
ORD26817,2024-06-10 02:25:00,2024-06-10 02:44:17.400,19.29,1
ORD26818,2024-07-28 11:08:00,2024-07-28 11:22:26.400,14.44,0
ORD26819,2024-09-21 18:30:00,2024-09-21 18:40:23.400,10.39,0
ORD26820,2024-06-23 09:28:00,2024-06-23 09:39:07.200,11.12,0
ORD26821,2024-11-05 23:44:00,2024-11-05 23:54:10.200,10.17,0
ORD26822,2024-09-19 23:24:00,2024-09-19 23:33:54.000,9.9,0
ORD26823,2024-06-18 14:31:00,2024-06-18 14:42:06.000,11.1,0
ORD26824,2024-09-03 12:50:00,2024-09-03 13:04:16.200,14.27,0
ORD26825,2024-07-27 13:30:00,2024-07-27 13:43:23.400,13.39,0
ORD26826,2024-11-25 22:00:00,2024-11-25 22:17:34.200,17.57,0
ORD26827,2024-04-14 15:11:00,2024-04-14 15:19:25.800,8.43,0
ORD26828,2024-07-13 12:33:00,2024-07-13 12:43:21.600,10.36,0
ORD26829,2024-11-11 14:23:00,2024-11-11 14:31:00.000,8.0,0
ORD26830,2024-04-02 20:14:00,2024-04-02 20:27:25.800,13.43,0
ORD26831,2024-04-06 02:33:00,2024-04-06 02:50:48.000,17.8,0
ORD26832,2024-10-06 03:17:00,2024-10-06 03:28:34.800,11.58,0
ORD26833,2024-10-24 09:57:00,2024-10-24 10:14:06.000,17.1,0
ORD26834,2024-06-18 15:59:00,2024-06-18 16:14:04.800,15.08,0
ORD26835,2024-06-14 21:06:00,2024-06-14 21:21:36.000,15.6,0
ORD26836,2024-07-20 10:05:00,2024-07-20 10:19:45.600,14.76,0
ORD26837,2024-04-08 20:42:00,2024-04-08 21:00:24.600,18.41,1
ORD26838,2024-03-09 16:24:00,2024-03-09 16:36:24.000,12.4,0
ORD26839,2024-04-25 21:12:00,2024-04-25 21:27:03.600,15.06,0
ORD26840,2024-08-12 08:23:00,2024-08-12 08:41:32.400,18.54,1
ORD26841,2024-02-01 16:47:00,2024-02-01 16:56:55.800,9.93,0
ORD26842,2024-06-16 22:03:00,2024-06-16 22:15:21.000,12.35,0
ORD26843,2024-02-08 05:28:00,2024-02-08 05:42:43.200,14.72,0
ORD26844,2024-01-11 02:55:00,2024-01-11 03:05:25.200,10.42,0
ORD26845,2024-02-01 01:32:00,2024-02-01 01:42:18.000,10.3,0
ORD26846,2024-12-15 02:51:00,2024-12-15 03:10:05.400,19.09,1
ORD26847,2024-07-23 02:28:00,2024-07-23 02:38:33.600,10.56,0
ORD26848,2024-03-23 02:16:00,2024-03-23 02:27:54.000,11.9,0
ORD26849,2024-02-19 21:11:00,2024-02-19 21:24:39.000,13.65,0
ORD26850,2024-05-05 08:23:00,2024-05-05 08:37:17.400,14.29,0
ORD26851,2024-11-06 06:40:00,2024-11-06 06:51:21.600,11.36,0
ORD26852,2024-05-04 03:06:00,2024-05-04 03:18:22.800,12.38,0
ORD26853,2024-02-10 06:54:00,2024-02-10 07:03:59.400,9.99,0
ORD26854,2024-09-21 18:08:00,2024-09-21 18:19:20.400,11.34,0
ORD26855,2024-12-17 05:27:00,2024-12-17 05:42:05.400,15.09,0
ORD26856,2024-08-15 12:04:00,2024-08-15 12:19:43.200,15.72,0
ORD26857,2024-07-01 18:03:00,2024-07-01 18:19:03.000,16.05,0
ORD26858,2024-02-14 21:36:00,2024-02-14 21:48:59.400,12.99,0
ORD26859,2024-01-25 15:57:00,2024-01-25 16:09:24.600,12.41,0
ORD26860,2024-07-01 10:56:00,2024-07-01 11:05:04.800,9.08,0
ORD26861,2024-10-27 14:11:00,2024-10-27 14:22:55.800,11.93,0
ORD26862,2024-11-07 15:34:00,2024-11-07 15:47:31.200,13.52,0
ORD26863,2024-07-05 08:03:00,2024-07-05 08:19:15.600,16.26,0
ORD26864,2024-12-22 15:51:00,2024-12-22 15:59:00.000,8.0,0
ORD26865,2024-12-07 13:41:00,2024-12-07 13:52:59.400,11.99,0
ORD26866,2024-12-24 19:08:00,2024-12-24 19:16:00.000,8.0,0
ORD26867,2024-09-11 09:41:00,2024-09-11 09:49:11.400,8.19,0
ORD26868,2024-07-16 16:37:00,2024-07-16 16:53:57.000,16.95,0
ORD26869,2024-09-01 15:49:00,2024-09-01 15:58:05.400,9.09,0
ORD26870,2024-11-14 14:07:00,2024-11-14 14:20:19.200,13.32,0
ORD26871,2024-02-17 02:17:00,2024-02-17 02:33:04.800,16.08,0
ORD26872,2024-01-13 00:08:00,2024-01-13 00:19:36.000,11.6,0
ORD26873,2024-12-14 16:33:00,2024-12-14 16:42:19.800,9.33,0
ORD26874,2024-03-10 15:50:00,2024-03-10 16:03:21.600,13.36,0
ORD26875,2024-03-24 21:43:00,2024-03-24 22:00:40.800,17.68,0
ORD26876,2024-08-31 11:43:00,2024-08-31 11:58:58.800,15.98,0
ORD26877,2024-04-07 21:42:00,2024-04-07 21:54:15.000,12.25,0
ORD26878,2024-06-28 14:48:00,2024-06-28 14:59:19.800,11.33,0
ORD26879,2024-03-12 20:31:00,2024-03-12 20:47:28.200,16.47,0
ORD26880,2024-01-25 13:31:00,2024-01-25 13:39:37.200,8.62,0
ORD26881,2024-06-17 23:33:00,2024-06-17 23:48:48.600,15.81,0
ORD26882,2024-03-30 02:52:00,2024-03-30 03:03:24.600,11.41,0
ORD26883,2024-03-07 05:34:00,2024-03-07 05:42:32.400,8.54,0
ORD26884,2024-04-03 03:16:00,2024-04-03 03:24:00.000,8.0,0
ORD26885,2024-08-20 14:48:00,2024-08-20 15:05:54.600,17.91,0
ORD26886,2024-01-26 15:16:00,2024-01-26 15:28:24.000,12.4,0
ORD26887,2024-12-17 11:58:00,2024-12-17 12:08:19.200,10.32,0
ORD26888,2024-04-27 16:03:00,2024-04-27 16:15:52.200,12.87,0
ORD26889,2024-01-10 04:07:00,2024-01-10 04:18:16.800,11.28,0
ORD26890,2024-07-06 01:55:00,2024-07-06 02:06:22.800,11.38,0
ORD26891,2024-06-24 20:39:00,2024-06-24 20:50:30.600,11.51,0
ORD26892,2024-02-14 08:21:00,2024-02-14 08:34:01.200,13.02,0
ORD26893,2024-10-11 18:56:00,2024-10-11 19:11:16.200,15.27,0
ORD26894,2024-12-28 20:22:00,2024-12-28 20:30:24.600,8.41,0
ORD26895,2024-09-19 00:45:00,2024-09-19 01:02:03.000,17.05,0
ORD26896,2024-07-21 21:31:00,2024-07-21 21:41:10.200,10.17,0
ORD26897,2024-01-01 10:48:00,2024-01-01 11:01:46.200,13.77,0
ORD26898,2024-02-16 12:06:00,2024-02-16 12:18:49.800,12.83,0
ORD26899,2024-07-12 07:43:00,2024-07-12 07:53:34.800,10.58,0
ORD26900,2024-05-15 11:33:00,2024-05-15 11:49:24.600,16.41,0
ORD26901,2024-12-23 07:02:00,2024-12-23 07:12:37.200,10.62,0
ORD26902,2024-06-26 23:44:00,2024-06-27 00:01:15.600,17.26,0
ORD26903,2024-12-04 13:36:00,2024-12-04 13:51:00.000,15.0,0
ORD26904,2024-04-09 07:38:00,2024-04-09 07:48:45.000,10.75,0
ORD26905,2024-09-06 08:05:00,2024-09-06 08:14:24.000,9.4,0
ORD26906,2024-06-20 13:05:00,2024-06-20 13:21:12.000,16.2,0
ORD26907,2024-01-12 00:48:00,2024-01-12 00:57:34.800,9.58,0
ORD26908,2024-06-10 19:19:00,2024-06-10 19:31:36.000,12.6,0
ORD26909,2024-03-24 15:40:00,2024-03-24 15:55:05.400,15.09,0
ORD26910,2024-01-01 12:34:00,2024-01-01 12:48:23.400,14.39,0
ORD26911,2024-02-10 02:41:00,2024-02-10 02:53:23.400,12.39,0
ORD26912,2024-10-14 19:33:00,2024-10-14 19:43:48.600,10.81,0
ORD26913,2024-09-26 14:31:00,2024-09-26 14:46:10.200,15.17,0
ORD26914,2024-10-26 22:03:00,2024-10-26 22:11:00.000,8.0,0
ORD26915,2024-11-22 21:52:00,2024-11-22 22:05:46.800,13.78,0
ORD26916,2024-08-19 16:30:00,2024-08-19 16:39:06.600,9.11,0
ORD26917,2024-11-27 07:22:00,2024-11-27 07:32:22.200,10.37,0
ORD26918,2024-10-29 06:03:00,2024-10-29 06:17:06.000,14.1,0
ORD26919,2024-12-19 13:14:00,2024-12-19 13:24:45.000,10.75,0
ORD26920,2024-09-25 11:29:00,2024-09-25 11:45:28.200,16.47,0
ORD26921,2024-01-31 03:55:00,2024-01-31 04:10:07.200,15.12,0
ORD26922,2024-02-08 20:41:00,2024-02-08 20:51:54.600,10.91,0
ORD26923,2024-03-19 11:57:00,2024-03-19 12:09:19.200,12.32,0
ORD26924,2024-03-08 15:16:00,2024-03-08 15:25:41.400,9.69,0
ORD26925,2024-01-27 04:57:00,2024-01-27 05:11:25.200,14.42,0
ORD26926,2024-11-22 06:15:00,2024-11-22 06:32:42.000,17.7,0
ORD26927,2024-12-29 23:20:00,2024-12-29 23:29:24.600,9.41,0
ORD26928,2024-08-20 06:33:00,2024-08-20 06:46:34.200,13.57,0
ORD26929,2024-06-30 14:47:00,2024-06-30 15:00:58.200,13.97,0
ORD26930,2024-02-21 19:46:00,2024-02-21 19:55:15.000,9.25,0
ORD26931,2024-10-10 14:38:00,2024-10-10 14:47:58.200,9.97,0
ORD26932,2024-04-20 19:26:00,2024-04-20 19:34:00.000,8.0,0
ORD26933,2024-09-06 16:46:00,2024-09-06 17:00:40.800,14.68,0
ORD26934,2024-02-25 14:08:00,2024-02-25 14:19:55.200,11.92,0
ORD26935,2024-04-29 06:04:00,2024-04-29 06:14:49.200,10.82,0
ORD26936,2024-03-16 15:00:00,2024-03-16 15:19:11.400,19.19,1
ORD26937,2024-10-21 09:19:00,2024-10-21 09:27:00.000,8.0,0
ORD26938,2024-08-01 23:47:00,2024-08-02 00:03:51.600,16.86,0
ORD26939,2024-09-13 22:09:00,2024-09-13 22:17:00.000,8.0,0
ORD26940,2024-07-28 13:21:00,2024-07-28 13:32:26.400,11.44,0
ORD26941,2024-02-16 02:26:00,2024-02-16 02:34:00.000,8.0,0
ORD26942,2024-02-21 03:56:00,2024-02-21 04:06:32.400,10.54,0
ORD26943,2024-02-13 19:44:00,2024-02-13 19:55:22.800,11.38,0
ORD26944,2024-02-07 21:39:00,2024-02-07 21:49:52.200,10.87,0
ORD26945,2024-12-25 03:15:00,2024-12-25 03:28:45.000,13.75,0
ORD26946,2024-03-07 18:34:00,2024-03-07 18:49:37.800,15.63,0
ORD26947,2024-06-25 03:22:00,2024-06-25 03:34:39.600,12.66,0
ORD26948,2024-02-10 13:42:00,2024-02-10 13:55:58.200,13.97,0
ORD26949,2024-06-17 02:23:00,2024-06-17 02:40:40.800,17.68,0
ORD26950,2024-03-28 11:59:00,2024-03-28 12:09:54.600,10.91,0
ORD26951,2024-03-06 00:43:00,2024-03-06 00:58:42.600,15.71,0
ORD26952,2024-02-06 18:38:00,2024-02-06 18:58:34.800,20.58,1
ORD26953,2024-12-13 22:59:00,2024-12-13 23:17:26.400,18.44,1
ORD26954,2024-09-13 11:22:00,2024-09-13 11:39:53.400,17.89,0
ORD26955,2024-02-01 03:27:00,2024-02-01 03:42:10.800,15.18,0
ORD26956,2024-02-11 09:39:00,2024-02-11 09:55:27.000,16.45,0
ORD26957,2024-08-09 20:58:00,2024-08-09 21:09:33.000,11.55,0
ORD26958,2024-06-12 15:58:00,2024-06-12 16:10:45.600,12.76,0
ORD26959,2024-01-27 01:33:00,2024-01-27 01:45:24.600,12.41,0
ORD26960,2024-04-20 11:46:00,2024-04-20 11:57:00.600,11.01,0
ORD26961,2024-01-17 11:07:00,2024-01-17 11:20:26.400,13.44,0
ORD26962,2024-10-12 11:36:00,2024-10-12 11:47:25.800,11.43,0
ORD26963,2024-09-14 15:12:00,2024-09-14 15:25:11.400,13.19,0
ORD26964,2024-10-31 18:36:00,2024-10-31 18:44:51.600,8.86,0
ORD26965,2024-05-20 00:02:00,2024-05-20 00:13:24.000,11.4,0
ORD26966,2024-10-21 11:08:00,2024-10-21 11:24:57.000,16.95,0
ORD26967,2024-06-12 16:57:00,2024-06-12 17:10:34.800,13.58,0
ORD26968,2024-09-01 08:05:00,2024-09-01 08:22:00.000,17.0,0
ORD26969,2024-03-03 14:39:00,2024-03-03 14:50:10.800,11.18,0
ORD26970,2024-03-30 15:55:00,2024-03-30 16:07:15.600,12.26,0
ORD26971,2024-01-29 03:27:00,2024-01-29 03:40:38.400,13.64,0
ORD26972,2024-09-13 23:31:00,2024-09-13 23:43:25.200,12.42,0
ORD26973,2024-02-17 10:52:00,2024-02-17 11:00:49.200,8.82,0
ORD26974,2024-04-05 21:53:00,2024-04-05 22:07:42.000,14.7,0
ORD26975,2024-12-04 07:06:00,2024-12-04 07:16:02.400,10.04,0
ORD26976,2024-08-15 12:15:00,2024-08-15 12:27:58.200,12.97,0
ORD26977,2024-03-20 17:09:00,2024-03-20 17:17:00.000,8.0,0
ORD26978,2024-03-19 07:13:00,2024-03-19 07:24:03.000,11.05,0
ORD26979,2024-06-03 10:27:00,2024-06-03 10:39:37.200,12.62,0
ORD26980,2024-12-10 06:44:00,2024-12-10 06:58:40.800,14.68,0
ORD26981,2024-07-25 12:41:00,2024-07-25 12:50:17.400,9.29,0
ORD26982,2024-12-08 07:09:00,2024-12-08 07:19:19.800,10.33,0
ORD26983,2024-07-05 05:21:00,2024-07-05 05:39:17.400,18.29,1
ORD26984,2024-10-21 18:50:00,2024-10-21 19:08:54.000,18.9,1
ORD26985,2024-09-08 14:49:00,2024-09-08 15:03:32.400,14.54,0
ORD26986,2024-05-02 19:42:00,2024-05-02 19:58:50.400,16.84,0
ORD26987,2024-04-17 01:07:00,2024-04-17 01:18:49.200,11.82,0
ORD26988,2024-09-02 20:15:00,2024-09-02 20:29:57.600,14.96,0
ORD26989,2024-05-04 22:15:00,2024-05-04 22:29:48.600,14.81,0
ORD26990,2024-06-19 23:21:00,2024-06-19 23:31:10.800,10.18,0
ORD26991,2024-09-17 10:03:00,2024-09-17 10:16:35.400,13.59,0
ORD26992,2024-10-02 01:22:00,2024-10-02 01:34:06.600,12.11,0
ORD26993,2024-12-26 16:03:00,2024-12-26 16:17:06.000,14.1,0
ORD26994,2024-07-10 15:55:00,2024-07-10 16:06:23.400,11.39,0
ORD26995,2024-05-30 06:35:00,2024-05-30 06:43:38.400,8.64,0
ORD26996,2024-02-28 23:15:00,2024-02-28 23:28:03.000,13.05,0
ORD26997,2024-02-03 05:20:00,2024-02-03 05:35:29.400,15.49,0
ORD26998,2024-04-21 14:28:00,2024-04-21 14:43:29.400,15.49,0
ORD26999,2024-03-26 15:38:00,2024-03-26 15:46:00.000,8.0,0
ORD27000,2024-02-04 18:21:00,2024-02-04 18:34:33.000,13.55,0
ORD27001,2024-09-01 17:01:00,2024-09-01 17:16:04.200,15.07,0
ORD27002,2024-02-21 20:24:00,2024-02-21 20:37:24.600,13.41,0
ORD27003,2024-03-15 09:12:00,2024-03-15 09:27:35.400,15.59,0
ORD27004,2024-09-14 22:49:00,2024-09-14 22:57:46.200,8.77,0
ORD27005,2024-12-20 13:18:00,2024-12-20 13:27:33.600,9.56,0
ORD27006,2024-11-04 17:47:00,2024-11-04 18:01:46.200,14.77,0
ORD27007,2024-06-18 04:22:00,2024-06-18 04:33:57.600,11.96,0
ORD27008,2024-06-15 13:20:00,2024-06-15 13:36:31.200,16.52,0
ORD27009,2024-05-02 05:17:00,2024-05-02 05:30:55.200,13.92,0
ORD27010,2024-08-29 19:36:00,2024-08-29 19:46:18.600,10.31,0
ORD27011,2024-07-20 11:01:00,2024-07-20 11:11:09.600,10.16,0
ORD27012,2024-04-03 20:13:00,2024-04-03 20:21:00.000,8.0,0
ORD27013,2024-08-07 15:56:00,2024-08-07 16:11:03.600,15.06,0
ORD27014,2024-11-03 09:22:00,2024-11-03 09:34:39.000,12.65,0
ORD27015,2024-09-05 04:45:00,2024-09-05 05:00:45.000,15.75,0
ORD27016,2024-10-01 20:58:00,2024-10-01 21:11:46.200,13.77,0
ORD27017,2024-10-28 00:58:00,2024-10-28 01:11:20.400,13.34,0
ORD27018,2024-09-22 07:21:00,2024-09-22 07:36:27.000,15.45,0
ORD27019,2024-02-28 23:27:00,2024-02-28 23:39:42.600,12.71,0
ORD27020,2024-12-26 09:03:00,2024-12-26 09:15:00.000,12.0,0
ORD27021,2024-03-01 05:04:00,2024-03-01 05:17:00.000,13.0,0
ORD27022,2024-09-24 21:47:00,2024-09-24 22:02:31.800,15.53,0
ORD27023,2024-04-09 17:17:00,2024-04-09 17:27:10.200,10.17,0
ORD27024,2024-03-08 10:31:00,2024-03-08 10:46:46.200,15.77,0
ORD27025,2024-08-29 18:10:00,2024-08-29 18:23:11.400,13.19,0
ORD27026,2024-09-24 07:34:00,2024-09-24 07:45:51.000,11.85,0
ORD27027,2024-07-08 17:58:00,2024-07-08 18:11:33.000,13.55,0
ORD27028,2024-12-24 00:14:00,2024-12-24 00:30:31.800,16.53,0
ORD27029,2024-12-30 01:02:00,2024-12-30 01:18:30.600,16.51,0
ORD27030,2024-03-10 05:49:00,2024-03-10 06:03:10.800,14.18,0
ORD27031,2024-05-09 21:30:00,2024-05-09 21:44:52.800,14.88,0
ORD27032,2024-08-03 18:50:00,2024-08-03 19:03:07.800,13.13,0
ORD27033,2024-03-28 02:16:00,2024-03-28 02:27:15.000,11.25,0
ORD27034,2024-05-19 17:16:00,2024-05-19 17:30:19.800,14.33,0
ORD27035,2024-10-06 01:44:00,2024-10-06 01:55:39.000,11.65,0
ORD27036,2024-07-21 22:05:00,2024-07-21 22:14:55.200,9.92,0
ORD27037,2024-09-11 05:26:00,2024-09-11 05:37:43.800,11.73,0
ORD27038,2024-10-03 02:59:00,2024-10-03 03:07:04.200,8.07,0
ORD27039,2024-09-16 11:31:00,2024-09-16 11:40:16.800,9.28,0
ORD27040,2024-10-22 01:32:00,2024-10-22 01:51:05.400,19.09,1
ORD27041,2024-11-01 08:00:00,2024-11-01 08:16:22.800,16.38,0
ORD27042,2024-06-25 06:11:00,2024-06-25 06:23:16.800,12.28,0
ORD27043,2024-03-18 19:46:00,2024-03-18 20:00:34.200,14.57,0
ORD27044,2024-10-21 08:00:00,2024-10-21 08:10:09.000,10.15,0
ORD27045,2024-12-17 00:44:00,2024-12-17 00:58:58.800,14.98,0
ORD27046,2024-04-26 10:41:00,2024-04-26 10:54:46.800,13.78,0
ORD27047,2024-03-05 08:46:00,2024-03-05 08:56:53.400,10.89,0
ORD27048,2024-05-29 05:11:00,2024-05-29 05:23:01.800,12.03,0
ORD27049,2024-08-08 09:48:00,2024-08-08 09:59:49.200,11.82,0
ORD27050,2024-02-09 21:13:00,2024-02-09 21:28:33.000,15.55,0
ORD27051,2024-12-02 12:13:00,2024-12-02 12:25:45.600,12.76,0
ORD27052,2024-10-20 06:31:00,2024-10-20 06:39:16.200,8.27,0
ORD27053,2024-01-15 13:57:00,2024-01-15 14:08:39.000,11.65,0
ORD27054,2024-08-10 21:42:00,2024-08-10 21:52:39.000,10.65,0
ORD27055,2024-03-03 12:36:00,2024-03-03 12:44:34.200,8.57,0
ORD27056,2024-03-18 04:28:00,2024-03-18 04:38:43.200,10.72,0
ORD27057,2024-12-01 08:29:00,2024-12-01 08:37:00.000,8.0,0
ORD27058,2024-03-13 23:07:00,2024-03-13 23:17:12.600,10.21,0
ORD27059,2024-12-06 23:57:00,2024-12-07 00:10:35.400,13.59,0
ORD27060,2024-06-08 20:26:00,2024-06-08 20:40:21.600,14.36,0
ORD27061,2024-09-06 21:17:00,2024-09-06 21:31:30.600,14.51,0
ORD27062,2024-08-04 01:30:00,2024-08-04 01:45:52.200,15.87,0
ORD27063,2024-06-28 11:04:00,2024-06-28 11:20:33.600,16.56,0
