customer_id,location,loyalty_score,signup_date
CUST1624,North,3,2020-05-14
CUST1625,North,69,2021-11-06
CUST1626,North,23,2020-07-12
CUST1627,Central,53,2023-02-16
CUST1628,North,37,2022-03-02
CUST1629,Central,9,2021-08-04
CUST1630,West,15,2021-05-31
CUST1631,South,3,2023-05-19
CUST1632,South,93,2020-11-03
CUST1633,South,70,2021-11-13
CUST1634,South,17,2020-06-15
CUST1635,South,26,2023-04-08
CUST1636,South,21,2020-10-16
CUST1637,South,72,2021-12-17
CUST1638,West,21,2021-09-27
CUST1639,North,11,2022-03-13
CUST1640,East,38,2020-09-21
CUST1641,Central,72,2023-05-03
CUST1642,East,88,2020-06-22
CUST1643,East,35,2021-09-26
CUST1644,North,14,2023-02-18
CUST1645,North,14,2022-02-10
CUST1646,North,10,2021-11-03
CUST1647,South,12,2020-09-18
CUST1648,West,38,2022-12-14
CUST1649,South,34,2020-07-10
CUST1650,West,41,2022-05-17
CUST1651,West,10,2022-11-07
CUST1652,East,17,2022-01-11
CUST1653,East,17,2020-02-07
CUST1654,West,67,2022-01-12
CUST1655,West,62,2021-09-24
CUST1656,South,95,2021-01-04
CUST1657,South,1,2021-03-14
CUST1658,East,12,2021-11-30
CUST1659,North,4,2022-09-22
CUST1660,West,42,2021-01-28
CUST1661,South,13,2021-04-08
CUST1662,East,98,2020-10-08
CUST1663,South,85,2020-11-13
CUST1664,West,86,2020-06-07
CUST1665,West,4,2021-08-28
CUST1666,Central,82,2020-07-26
CUST1667,North,69,2022-11-05
CUST1668,Central,19,2023-01-10
CUST1669,East,2,2022-12-14
CUST1670,South,12,2020-03-18
CUST1671,East,81,2021-11-20
CUST1672,West,74,2023-06-19
CUST1673,Central,98,2020-09-25
CUST1674,Central,6,2023-05-08
CUST1675,Central,8,2022-02-10
CUST1676,East,51,2020-11-11
CUST1677,West,11,2020-11-28
CUST1678,South,63,2021-01-05
CUST1679,South,57,2023-07-03
CUST1680,East,12,2020-12-05
CUST1681,Central,73,2022-06-15
CUST1682,North,2,2020-03-30
CUST1683,East,8,2022-04-21
CUST1684,East,11,2022-01-16
CUST1685,West,53,2021-05-01
CUST1686,South,100,2022-06-28
CUST1687,East,10,2023-06-04
CUST1688,East,85,2021-08-06
CUST1689,Central,84,2022-07-08
CUST1690,Central,8,2021-04-24
CUST1691,North,36,2022-12-29
CUST1692,West,93,2021-05-04
CUST1693,North,76,2021-09-25
CUST1694,Central,14,2022-08-18
CUST1695,South,54,2021-02-01
CUST1696,Central,85,2022-01-23
CUST1697,West,86,2023-03-14
CUST1698,Central,21,2022-06-21
CUST1699,West,50,2022-08-03
CUST1700,West,94,2021-07-31
CUST1701,West,39,2022-02-21
CUST1702,West,20,2022-10-26
CUST1703,West,88,2022-12-16
CUST1704,South,87,2022-05-07
CUST1705,North,7,2020-11-27
CUST1706,East,9,2021-02-12
CUST1707,North,1,2023-05-23
CUST1708,West,26,2020-10-10
CUST1709,South,38,2021-05-27
CUST1710,Central,38,2020-04-16
CUST1711,South,61,2022-09-11
CUST1712,West,44,2022-01-30
CUST1713,South,86,2023-02-09
CUST1714,South,44,2020-07-29
CUST1715,West,74,2022-11-22
CUST1716,South,62,2020-09-12
CUST1717,East,6,2021-08-06
CUST1718,East,17,2020-06-20
CUST1719,South,51,2020-11-24
CUST1720,Central,38,2021-07-12
CUST1721,West,24,2022-07-09
CUST1722,East,51,2022-11-17
CUST1723,Central,10,2020-10-28
CUST1724,South,72,2022-06-14
CUST1725,Central,21,2020-07-06
CUST1726,North,70,2021-03-30
CUST1727,East,85,2022-07-12
CUST1728,South,57,2021-12-16
CUST1729,West,39,2020-02-24
CUST1730,South,88,2022-04-29
CUST1731,West,33,2020-04-19
CUST1732,South,59,2022-03-22
CUST1733,Central,18,2022-10-25
CUST1734,Central,56,2022-02-04
CUST1735,Central,92,2021-04-27
CUST1736,North,57,2022-03-01
CUST1737,West,96,2020-06-16
CUST1738,Central,76,2022-02-06
CUST1739,North,48,2021-04-04
CUST1740,West,42,2020-02-27
CUST1741,South,27,2021-10-14
CUST1742,North,74,2020-07-21
CUST1743,East,52,2021-11-17
CUST1744,North,42,2020-10-26
CUST1745,North,32,2020-10-08
CUST1746,West,26,2020-03-19
CUST1747,South,25,2021-08-10
CUST1748,East,75,2022-08-25
CUST1749,Central,23,2020-10-11
CUST1750,Central,98,2022-08-18
CUST1751,North,57,2022-07-07
CUST1752,West,52,2023-06-14
CUST1753,West,87,2020-01-11
CUST1754,Central,93,2020-06-11
CUST1755,East,31,2020-02-08
CUST1756,South,64,2021-06-08
CUST1757,East,71,2021-03-17
CUST1758,South,33,2020-11-02
CUST1759,Central,85,2023-01-28
CUST1760,South,2,2023-05-31
CUST1761,West,18,2022-12-16
CUST1762,North,47,2022-05-16
CUST1763,North,33,2020-08-15
CUST1764,Central,98,2021-08-13
CUST1765,West,84,2021-05-01
CUST1766,East,35,2021-09-08
CUST1767,West,51,2020-09-06
CUST1768,North,18,2020-04-07
CUST1769,North,88,2021-05-03
CUST1770,West,72,2022-05-09
CUST1771,West,30,2023-06-29
CUST1772,North,44,2022-07-25
CUST1773,East,53,2020-05-08
CUST1774,Central,10,2020-08-15
CUST1775,Central,87,2022-10-20
CUST1776,West,52,2023-05-07
CUST1777,Central,49,2023-01-02
CUST1778,North,11,2020-02-03
CUST1779,North,66,2023-07-18
CUST1780,West,58,2022-11-21
CUST1781,West,90,2023-03-23
CUST1782,West,36,2021-05-10
CUST1783,East,33,2020-10-21
CUST1784,Central,47,2021-08-19
CUST1785,West,13,2022-05-29
CUST1786,South,40,2020-01-04
CUST1787,South,89,2023-06-13
CUST1788,North,68,2021-12-23
CUST1789,Central,42,2021-05-07
CUST1790,West,19,2023-03-14
CUST1791,South,82,2022-05-03
CUST1792,Central,94,2021-01-18
CUST1793,North,19,2020-06-24
CUST1794,East,58,2022-12-08
CUST1795,Central,23,2022-01-08
CUST1796,Central,54,2020-05-18
CUST1797,East,80,2022-12-13
CUST1798,Central,65,2023-01-19
CUST1799,North,12,2022-11-05
CUST1800,North,24,2022-11-05
CUST1801,East,34,2023-02-08
CUST1802,West,53,2020-02-11
CUST1803,South,8,2022-03-10
CUST1804,West,18,2022-08-20
CUST1805,Central,57,2020-03-30
CUST1806,South,5,2022-03-03
CUST1807,East,26,2022-02-03
CUST1808,East,30,2021-06-03
CUST1809,South,54,2020-02-03
CUST1810,North,13,2022-01-01
CUST1811,South,83,2020-05-18
CUST1812,Central,29,2021-12-07
CUST1813,North,3,2021-05-08
CUST1814,East,90,2023-07-10
CUST1815,South,58,2020-07-31
CUST1816,West,76,2023-04-06
CUST1817,West,2,2021-11-11
CUST1818,Central,75,2020-09-30
CUST1819,West,28,2020-03-31
CUST1820,South,82,2021-12-22
CUST1821,South,77,2023-01-23
CUST1822,West,86,2021-11-24
CUST1823,South,76,2020-12-24
CUST1824,Central,2,2022-08-09
CUST1825,North,7,2022-09-07
CUST1826,Central,26,2023-07-17
CUST1827,Central,90,2021-01-08
CUST1828,South,88,2020-10-03
CUST1829,North,76,2020-05-09
CUST1830,South,16,2022-07-26
CUST1831,East,23,2020-03-16
CUST1832,South,40,2021-08-23
CUST1833,South,60,2021-02-16
CUST1834,South,73,2020-03-30
CUST1835,North,32,2021-02-12
CUST1836,South,15,2020-03-26
CUST1837,North,13,2021-10-08
CUST1838,West,5,2021-09-27
CUST1839,East,75,2022-11-21
CUST1840,North,74,2022-03-26
CUST1841,West,52,2023-01-17
CUST1842,North,77,2022-08-27
CUST1843,North,41,2021-06-02
CUST1844,East,53,2020-03-15
CUST1845,Central,50,2021-01-26
CUST1846,Central,15,2021-08-08
CUST1847,North,7,2022-01-01
CUST1848,South,40,2020-04-07
CUST1849,West,28,2021-11-10
CUST1850,South,32,2021-07-13
CUST1851,South,99,2020-09-11
CUST1852,North,15,2022-01-23
CUST1853,North,100,2022-06-13
CUST1854,North,85,2022-03-30
CUST1855,North,70,2022-06-19
CUST1856,Central,65,2022-03-02
CUST1857,North,4,2021-11-25
CUST1858,Central,11,2021-01-17
CUST1859,Central,26,2022-10-13
CUST1860,North,61,2022-10-15
CUST1861,East,37,2022-01-22
CUST1862,West,23,2022-11-29
CUST1863,South,93,2021-06-30
CUST1864,Central,85,2020-06-18
CUST1865,West,91,2022-05-19
CUST1866,East,40,2020-06-10
CUST1867,South,77,2022-05-31
CUST1868,South,23,2023-05-18
CUST1869,Central,16,2021-01-04
CUST1870,North,94,2023-01-22
CUST1871,East,61,2021-08-24
CUST1872,Central,68,2021-10-19
CUST1873,East,80,2020-07-29
CUST1874,North,31,2020-06-12
CUST1875,North,53,2021-11-02
CUST1876,Central,25,2021-08-28
CUST1877,North,44,2021-09-19
CUST1878,West,12,2022-07-02
CUST1879,South,90,2023-05-19
CUST1880,Central,97,2022-05-22
CUST1881,East,92,2020-12-07
CUST1882,West,9,2022-06-28
CUST1883,Central,12,2021-12-20
CUST1884,North,69,2022-07-04
CUST1885,North,54,2020-03-27
CUST1886,North,54,2021-12-23
CUST1887,North,28,2023-06-13
CUST1888,East,56,2022-06-09
CUST1889,West,99,2021-07-16
CUST1890,South,69,2020-04-27
CUST1891,East,98,2020-06-02
CUST1892,East,98,2022-04-11
CUST1893,South,77,2022-01-14
CUST1894,South,58,2022-11-16
CUST1895,North,78,2020-11-23
CUST1896,East,75,2020-03-04
CUST1897,Central,42,2020-10-19
CUST1898,South,38,2023-05-29
CUST1899,South,68,2022-06-16
CUST1900,West,53,2020-03-12
CUST1901,Central,33,2020-09-15
CUST1902,Central,71,2020-05-17
CUST1903,South,56,2021-04-28
CUST1904,North,72,2022-01-20
CUST1905,West,51,2022-01-11
CUST1906,Central,74,2022-02-23
CUST1907,South,43,2023-03-07
CUST1908,Central,15,2020-03-07
CUST1909,West,38,2023-05-24
CUST1910,West,15,2020-11-10
CUST1911,East,5,2022-07-10
CUST1912,South,93,2022-01-29
CUST1913,West,83,2022-01-31
CUST1914,East,54,2022-06-28
CUST1915,East,51,2020-06-06
CUST1916,Central,10,2023-03-21
CUST1917,Central,12,2020-10-08
CUST1918,East,4,2022-12-20
CUST1919,Central,95,2022-01-21
CUST1920,West,18,2022-03-26
CUST1921,North,80,2021-10-05
CUST1922,West,36,2021-07-24
CUST1923,East,25,2021-05-26
CUST1924,East,87,2020-08-20
CUST1925,West,76,2020-02-23
CUST1926,Central,98,2021-01-16
CUST1927,Central,36,2022-10-19
CUST1928,East,67,2022-11-26
CUST1929,South,9,2022-03-03
CUST1930,Central,61,2023-02-24
CUST1931,West,53,2020-08-29
CUST1932,Central,18,2021-06-20
CUST1933,West,43,2021-06-17
CUST1934,East,35,2022-07-02
CUST1935,Central,63,2021-03-15
CUST1936,West,98,2023-06-07
CUST1937,East,78,2021-08-07
CUST1938,South,4,2022-10-02
CUST1939,West,93,2021-02-13
CUST1940,South,41,2020-09-08
CUST1941,South,45,2020-10-04
CUST1942,North,50,2020-05-31
CUST1943,Central,79,2022-07-14
CUST1944,West,28,2020-12-19
CUST1945,South,42,2022-06-30
CUST1946,North,80,2020-06-28
CUST1947,East,76,2021-10-16
CUST1948,West,69,2021-12-12
CUST1949,South,98,2020-05-12
CUST1950,Central,1,2023-01-31
CUST1951,North,39,2023-01-15
CUST1952,South,96,2021-08-17
CUST1953,Central,90,2021-09-06
CUST1954,South,17,2020-11-18
CUST1955,West,91,2020-12-22
CUST1956,West,88,2022-01-10
CUST1957,West,35,2022-11-07
CUST1958,North,46,2021-04-04
CUST1959,West,42,2020-09-05
CUST1960,Central,39,2021-02-15
CUST1961,South,90,2020-10-11
CUST1962,East,49,2021-04-29
CUST1963,Central,62,2022-10-08
CUST1964,Central,38,2020-02-23
CUST1965,West,23,2022-01-09
CUST1966,North,22,2023-02-08
CUST1967,South,4,2023-03-18
CUST1968,North,49,2022-01-25
CUST1969,South,59,2022-08-15
CUST1970,South,73,2023-02-03
CUST1971,North,68,2020-09-22
CUST1972,Central,71,2023-06-07
CUST1973,South,87,2020-06-25
CUST1974,North,2,2020-05-14
CUST1975,South,49,2021-09-25
CUST1976,East,88,2022-03-26
CUST1977,Central,95,2022-09-07
CUST1978,West,31,2022-12-12
CUST1979,South,40,2022-04-21
CUST1980,East,48,2022-04-18
CUST1981,West,51,2023-03-23
CUST1982,West,43,2020-05-31
CUST1983,South,98,2020-09-13
CUST1984,North,55,2021-10-11
CUST1985,South,88,2020-05-31
CUST1986,East,49,2022-07-10
CUST1987,West,90,2022-08-12
CUST1988,South,80,2022-11-25
CUST1989,North,57,2021-12-06
CUST1990,South,77,2020-09-19
CUST1991,Central,15,2023-02-03
CUST1992,North,27,2023-04-18
CUST1993,East,68,2021-01-07
CUST1994,West,80,2020-09-21
CUST1995,South,64,2022-06-05
CUST1996,North,94,2022-10-26
CUST1997,Central,30,2020-04-23
CUST1998,North,36,2020-09-11
CUST1999,Central,67,2022-11-27
CUST2000,East,86,2020-11-09
CUST2001,West,86,2021-09-14
CUST2002,East,49,2020-12-03
CUST2003,South,76,2020-11-27
CUST2004,North,55,2021-10-22
CUST2005,Central,85,2021-04-06
CUST2006,Central,56,2021-12-09
CUST2007,North,68,2022-11-28
CUST2008,North,95,2021-08-04
CUST2009,South,44,2020-06-10
CUST2010,East,31,2021-05-28
CUST2011,Central,58,2021-02-06
CUST2012,South,87,2023-07-24
CUST2013,East,53,2023-02-02
CUST2014,South,84,2021-07-16
CUST2015,Central,79,2020-09-13
CUST2016,North,23,2023-07-04
CUST2017,North,28,2021-09-12
CUST2018,East,16,2023-06-12
CUST2019,West,37,2022-12-28
CUST2020,East,21,2020-07-10
CUST2021,West,79,2022-10-26
CUST2022,South,17,2020-12-11
CUST2023,South,37,2023-04-27
CUST2024,Central,77,2023-04-04
CUST2025,West,19,2020-11-11
CUST2026,Central,30,2020-12-16
CUST2027,North,45,2023-07-02
CUST2028,West,18,2023-05-24
CUST2029,East,78,2021-11-22
CUST2030,North,62,2023-02-28
CUST2031,North,36,2020-03-25
CUST2032,East,100,2020-02-28
CUST2033,North,84,2020-06-15
CUST2034,West,52,2020-04-03
CUST2035,Central,19,2023-03-27
CUST2036,North,44,2021-06-26
CUST2037,West,7,2021-03-07
CUST2038,South,44,2023-03-17
CUST2039,West,68,2022-05-03
CUST2040,Central,34,2023-06-19
CUST2041,West,66,2020-03-03
CUST2042,East,69,2022-10-16
CUST2043,Central,55,2023-07-08
CUST2044,South,10,2023-01-22
CUST2045,East,96,2021-08-16
CUST2046,West,42,2021-09-10
CUST2047,Central,41,2022-09-16
CUST2048,South,77,2021-05-16
CUST2049,East,69,2022-04-11
CUST2050,South,10,2021-09-01
CUST2051,West,10,2022-07-17
CUST2052,South,91,2020-05-29
CUST2053,North,60,2020-05-02
CUST2054,East,51,2020-11-19
CUST2055,South,21,2022-06-19
CUST2056,West,8,2022-05-01
CUST2057,West,65,2022-09-18
CUST2058,South,92,2022-08-09
CUST2059,West,78,2021-02-21
CUST2060,Central,85,2021-11-27
CUST2061,Central,30,2023-05-27
CUST2062,Central,85,2020-10-21
CUST2063,North,49,2021-10-02
CUST2064,South,9,2021-10-15
CUST2065,North,17,2021-12-08
CUST2066,West,69,2022-03-27
CUST2067,North,58,2020-09-24
CUST2068,West,57,2022-01-28
CUST2069,West,62,2022-11-20
CUST2070,East,95,2023-02-24
CUST2071,Central,52,2020-08-05
CUST2072,West,61,2021-10-15
CUST2073,East,40,2021-05-10
CUST2074,Central,38,2022-08-13
CUST2075,West,43,2020-09-07
CUST2076,West,63,2021-07-01
CUST2077,North,19,2022-07-09
CUST2078,North,100,2021-05-22
CUST2079,Central,50,2020-10-15
CUST2080,West,33,2020-07-17
CUST2081,South,13,2020-04-13
CUST2082,North,78,2021-08-17
CUST2083,Central,97,2022-02-25
CUST2084,West,62,2023-06-14
CUST2085,West,93,2022-05-06
CUST2086,South,43,2021-05-23
CUST2087,Central,49,2020-11-23
CUST2088,West,36,2021-11-01
CUST2089,North,10,2023-03-29
CUST2090,South,95,2021-10-02
CUST2091,Central,6,2021-01-23
CUST2092,South,57,2020-11-22
CUST2093,North,1,2022-10-17
CUST2094,Central,71,2022-11-20
CUST2095,South,58,2022-08-14
CUST2096,East,91,2022-10-18
CUST2097,North,21,2021-09-23
CUST2098,North,92,2022-10-15
CUST2099,North,80,2020-02-17
CUST2100,East,56,2020-07-03
CUST2101,East,87,2022-03-16
CUST2102,West,20,2022-11-01
CUST2103,South,54,2022-07-25
CUST2104,West,25,2021-05-08
CUST2105,South,28,2021-03-16
CUST2106,East,5,2023-04-09
CUST2107,East,21,2021-12-23
CUST2108,West,18,2020-04-09
CUST2109,Central,47,2020-04-13
CUST2110,West,70,2021-07-30
CUST2111,South,57,2022-10-10
CUST2112,West,93,2023-05-08
CUST2113,North,19,2022-08-21
CUST2114,South,97,2021-08-08
CUST2115,South,65,2023-01-04
CUST2116,Central,3,2020-01-17
CUST2117,East,42,2020-08-08
CUST2118,South,21,2022-06-01
CUST2119,East,99,2020-10-01
CUST2120,West,40,2021-06-25
CUST2121,North,67,2022-01-19
CUST2122,Central,25,2022-04-05
CUST2123,East,55,2022-01-19
CUST2124,South,84,2020-04-02
CUST2125,East,52,2022-03-31
CUST2126,South,44,2020-04-14
CUST2127,East,98,2023-03-13
CUST2128,South,85,2023-02-24
CUST2129,West,56,2021-02-02
CUST2130,South,55,2022-01-12
CUST2131,South,87,2023-02-07
CUST2132,North,70,2021-08-14
CUST2133,South,77,2020-05-30
CUST2134,North,87,2022-03-02
CUST2135,Central,73,2022-10-29
CUST2136,North,81,2022-07-11
CUST2137,West,66,2023-01-31
CUST2138,North,19,2021-07-26
CUST2139,Central,83,2023-06-30
CUST2140,West,7,2023-06-05
CUST2141,East,63,2020-08-31
CUST2142,East,42,2020-09-20
CUST2143,North,42,2020-07-17
CUST2144,North,59,2022-03-17
CUST2145,Central,20,2022-02-03
CUST2146,Central,73,2021-11-25
CUST2147,South,17,2023-02-16
CUST2148,Central,27,2022-01-18
CUST2149,South,47,2020-10-22
CUST2150,West,2,2021-02-11
CUST2151,North,63,2023-05-18
CUST2152,West,62,2022-11-08
CUST2153,Central,100,2022-04-02
CUST2154,West,19,2022-10-21
CUST2155,West,17,2020-03-23
CUST2156,West,69,2020-04-02
CUST2157,Central,39,2020-03-20
CUST2158,West,82,2020-10-07
CUST2159,South,71,2021-11-13
CUST2160,Central,81,2022-08-28
CUST2161,West,39,2022-11-29
CUST2162,Central,36,2022-07-24
CUST2163,East,40,2020-11-01
CUST2164,South,45,2023-05-26
CUST2165,West,4,2022-11-21
CUST2166,East,25,2020-10-13
CUST2167,East,69,2021-11-02
CUST2168,Central,30,2023-06-09
CUST2169,East,76,2021-10-14
CUST2170,South,68,2020-11-28
CUST2171,South,88,2022-03-15
CUST2172,North,29,2023-06-16
CUST2173,South,73,2021-09-04
CUST2174,East,68,2023-04-30
CUST2175,South,51,2021-11-19
CUST2176,Central,24,2022-11-04
CUST2177,North,14,2022-11-09
CUST2178,East,69,2022-12-26
CUST2179,North,18,2022-09-30
CUST2180,East,42,2023-02-26
CUST2181,Central,57,2021-09-05
CUST2182,North,83,2022-08-30
CUST2183,West,12,2020-02-04
CUST2184,East,82,2022-01-24
CUST2185,West,17,2021-11-09
CUST2186,North,30,2020-08-12
CUST2187,West,88,2022-05-03
CUST2188,West,75,2023-04-10
CUST2189,North,99,2021-09-22
CUST2190,Central,23,2023-07-12
CUST2191,West,81,2020-02-24
CUST2192,West,1,2023-05-07
CUST2193,Central,79,2022-08-29
CUST2194,West,32,2021-06-27
CUST2195,West,9,2023-03-30
CUST2196,West,15,2023-03-28
CUST2197,South,28,2021-04-11
CUST2198,Central,24,2020-04-15
CUST2199,West,60,2023-04-10
CUST2200,Central,35,2022-09-10
CUST2201,East,86,2020-12-15
CUST2202,East,27,2022-12-09
CUST2203,West,83,2023-07-12
CUST2204,Central,76,2023-06-23
CUST2205,Central,20,2022-02-17
CUST2206,Central,65,2020-10-29
CUST2207,South,85,2021-05-11
CUST2208,East,49,2020-03-05
CUST2209,Central,1,2023-03-18
CUST2210,Central,10,2020-08-13
CUST2211,South,47,2021-01-25
CUST2212,South,59,2020-02-08
CUST2213,Central,96,2022-06-22
CUST2214,North,62,2021-10-04
CUST2215,Central,86,2022-05-07
CUST2216,Central,18,2020-11-06
CUST2217,South,46,2022-04-25
CUST2218,South,32,2021-02-21
CUST2219,Central,27,2022-04-20
CUST2220,Central,92,2022-10-24
CUST2221,Central,18,2023-06-06
CUST2222,South,39,2022-08-23
CUST2223,Central,49,2020-05-07
CUST2224,Central,93,2020-10-09
CUST2225,West,82,2022-11-28
CUST2226,North,44,2021-02-28
CUST2227,East,72,2023-02-22
CUST2228,North,54,2021-10-27
CUST2229,West,95,2022-09-06
CUST2230,East,34,2022-12-12
CUST2231,Central,71,2022-02-10
CUST2232,West,36,2021-10-04
CUST2233,Central,18,2020-12-20
CUST2234,South,38,2022-07-30
CUST2235,West,59,2022-12-27
CUST2236,South,9,2021-12-02
CUST2237,West,73,2023-01-23
CUST2238,West,72,2021-12-26
CUST2239,South,51,2021-06-25
CUST2240,East,35,2023-06-03
CUST2241,North,82,2022-09-18
CUST2242,Central,5,2021-01-28
CUST2243,West,14,2021-05-19
CUST2244,Central,92,2021-07-25
CUST2245,South,30,2023-02-16
CUST2246,Central,4,2021-09-03
CUST2247,South,39,2021-04-05
CUST2248,Central,84,2021-09-01
CUST2249,North,64,2021-08-14
CUST2250,North,25,2021-02-28
CUST2251,North,28,2022-09-28
CUST2252,North,76,2021-10-11
CUST2253,North,66,2022-09-09
CUST2254,North,78,2021-12-15
CUST2255,South,22,2023-02-21
CUST2256,West,31,2021-07-14
CUST2257,Central,23,2021-08-12
CUST2258,North,48,2020-09-06
CUST2259,South,20,2023-03-20
CUST2260,South,38,2023-01-17
CUST2261,South,55,2022-02-16
CUST2262,West,68,2022-03-19
CUST2263,Central,79,2021-12-07
CUST2264,West,88,2020-10-26
CUST2265,East,89,2021-08-17
CUST2266,South,1,2020-03-27
CUST2267,East,7,2021-08-12
CUST2268,North,57,2020-06-10
CUST2269,North,95,2021-12-10
CUST2270,West,12,2022-06-24
CUST2271,Central,5,2021-06-09
CUST2272,East,50,2022-09-08
CUST2273,Central,42,2021-03-14
CUST2274,West,12,2021-02-17
CUST2275,North,18,2023-01-08
CUST2276,Central,66,2021-07-09
CUST2277,Central,74,2023-02-25
CUST2278,North,79,2021-07-10
CUST2279,East,94,2020-10-08
CUST2280,North,17,2020-08-11
CUST2281,Central,68,2023-06-14
CUST2282,East,71,2023-04-16
CUST2283,East,62,2021-05-05
CUST2284,North,41,2021-05-11
CUST2285,Central,95,2020-04-13
CUST2286,West,34,2022-12-23
CUST2287,Central,70,2021-04-07
CUST2288,South,45,2021-04-21
CUST2289,West,58,2020-04-17
CUST2290,East,51,2020-07-24
CUST2291,West,34,2022-04-26
CUST2292,East,44,2021-11-07
CUST2293,East,15,2022-08-25
CUST2294,West,78,2020-07-24
CUST2295,East,70,2020-10-08
CUST2296,East,50,2020-01-11
CUST2297,South,32,2023-02-01
CUST2298,Central,67,2020-11-19
CUST2299,Central,3,2022-04-13
CUST2300,South,86,2022-09-01
CUST2301,West,86,2022-09-04
CUST2302,North,74,2021-02-12
CUST2303,North,51,2021-08-11
CUST2304,North,67,2021-10-19
CUST2305,South,76,2021-08-07
CUST2306,South,93,2020-05-01
CUST2307,East,48,2020-07-02
CUST2308,North,17,2023-03-21
CUST2309,West,7,2021-04-20
CUST2310,West,13,2022-12-31
CUST2311,North,66,2020-03-17
CUST2312,North,4,2020-12-24
CUST2313,North,10,2022-05-05
CUST2314,South,88,2020-12-26
CUST2315,South,17,2020-03-15
CUST2316,South,52,2022-03-24
CUST2317,Central,6,2022-10-11
CUST2318,West,83,2021-01-16
CUST2319,West,69,2021-08-15
CUST2320,East,96,2020-03-17
CUST2321,South,74,2020-01-19
CUST2322,Central,9,2021-09-03
CUST2323,Central,91,2023-03-09
CUST2324,West,77,2023-05-19
CUST2325,South,83,2020-08-07
CUST2326,East,21,2021-11-17
CUST2327,South,24,2021-08-05
CUST2328,North,4,2022-07-19
CUST2329,South,24,2023-01-17
CUST2330,North,59,2022-12-09
CUST2331,North,99,2022-10-08
CUST2332,East,3,2020-10-01
CUST2333,West,68,2022-10-29
CUST2334,South,40,2022-08-16
CUST2335,North,48,2021-07-12
CUST2336,South,54,2021-01-29
CUST2337,West,35,2020-08-18
CUST2338,West,95,2021-11-08
CUST2339,Central,56,2020-11-28
CUST2340,West,89,2022-07-28
CUST2341,East,40,2021-06-10
CUST2342,North,77,2021-01-16
CUST2343,Central,68,2020-01-29
CUST2344,East,46,2021-11-21
CUST2345,South,78,2021-08-27
CUST2346,North,13,2023-03-08
CUST2347,West,27,2021-01-30
CUST2348,North,6,2020-12-25
CUST2349,South,17,2023-06-05
CUST2350,Central,36,2022-04-10
CUST2351,Central,99,2022-05-25
CUST2352,Central,81,2022-11-21
CUST2353,West,2,2021-11-02
CUST2354,East,77,2020-06-26
CUST2355,East,52,2022-03-31
CUST2356,North,66,2020-07-14
CUST2357,West,52,2021-01-13
CUST2358,Central,92,2020-10-14
CUST2359,Central,43,2022-09-04
CUST2360,South,90,2021-10-24
CUST2361,South,22,2021-05-23
CUST2362,Central,55,2020-01-14
CUST2363,Central,67,2021-06-18
CUST2364,West,99,2022-02-24
CUST2365,East,60,2021-04-27
CUST2366,South,58,2022-07-03
CUST2367,East,12,2021-06-30
CUST2368,West,88,2021-11-06
CUST2369,Central,69,2021-09-10
CUST2370,East,84,2023-04-07
CUST2371,Central,39,2023-03-19
CUST2372,Central,13,2020-01-24
CUST2373,North,41,2021-06-19
CUST2374,East,57,2022-01-06
CUST2375,East,53,2021-04-28
CUST2376,Central,12,2020-05-07
CUST2377,West,13,2020-08-30
CUST2378,North,74,2022-08-11
CUST2379,Central,97,2021-09-20
CUST2380,South,57,2020-11-23
CUST2381,South,40,2022-04-10
CUST2382,North,80,2022-10-26
CUST2383,West,45,2021-09-28
CUST2384,Central,35,2020-08-28
CUST2385,East,3,2021-08-27
CUST2386,North,5,2022-01-22
CUST2387,West,90,2023-06-12
CUST2388,East,11,2021-03-28
CUST2389,South,71,2021-03-24
CUST2390,South,56,2020-09-30
CUST2391,East,10,2022-09-06
CUST2392,North,34,2020-11-09
CUST2393,South,67,2022-07-20
CUST2394,Central,72,2023-05-25
CUST2395,East,31,2022-02-04
CUST2396,East,75,2022-05-01
CUST2397,South,71,2023-01-29
CUST2398,North,66,2022-08-22
CUST2399,Central,70,2023-01-05
CUST2400,North,41,2021-03-23
CUST2401,West,63,2021-05-21
CUST2402,West,32,2023-05-05
CUST2403,South,20,2020-06-16
CUST2404,South,57,2022-12-12
CUST2405,South,98,2022-07-03
CUST2406,West,50,2022-12-17
CUST2407,North,80,2022-01-10
CUST2408,North,25,2020-06-08
CUST2409,South,12,2023-03-01
CUST2410,Central,71,2020-08-17
CUST2411,North,39,2020-05-06
CUST2412,West,17,2023-01-26
CUST2413,East,45,2022-11-01
CUST2414,East,11,2021-02-18
CUST2415,East,70,2023-03-18
CUST2416,Central,23,2023-01-04
CUST2417,South,91,2020-11-02
CUST2418,West,70,2020-12-02
CUST2419,Central,38,2021-11-02
CUST2420,West,2,2022-12-01
CUST2421,West,86,2022-06-23
CUST2422,South,84,2020-08-26
CUST2423,East,89,2021-02-24
CUST2424,South,79,2023-04-09
CUST2425,Central,93,2022-09-28
CUST2426,Central,72,2020-07-05
CUST2427,Central,37,2022-11-11
CUST2428,South,49,2022-07-01
CUST2429,West,52,2020-04-23
CUST2430,West,33,2022-07-17
CUST2431,North,22,2020-09-27
CUST2432,Central,5,2022-11-17
CUST2433,West,18,2022-04-30
CUST2434,North,38,2022-07-24
CUST2435,West,37,2023-02-28
